freq_hz,mag_db,phase_deg
5606.14280533,-13.3328433271,46.2252260346
5619.08818912,-11.7859130143,42.4243237443
5632.03357291,-11.7405371727,39.2519263235
5645.02552283,-10.6032388678,35.2233879817
5658.06403888,-10.3343549314,24.3496188128
5671.10255493,-15.7281699257,23.9490614854
5684.1876371,-10.4092215395,-0.638272548147
5697.31928541,-11.9155864761,-18.8226005486
5710.45093371,-21.502222831,-12.2970728888
5723.62914815,-24.69531265,10.2847978532
5736.85392871,-20.47634794,44.7176425073
5750.07870927,-22.1443811165,36.0177943406
5763.35005596,-20.9969918013,38.5809241908
5776.66796878,-19.4579794559,44.244154265
5789.9858816,-18.513662368,40.9978126595
5803.35036055,-17.1084784501,48.3900728696
5816.76140563,-15.9458060484,46.9241779425
5830.17245071,-15.5678920806,36.4049370598
5843.63006191,-15.868087998,38.2943636817
5857.08767312,-15.5922649978,23.445989079
5870.63841658,-17.7414015586,21.9411679994
5884.14259392,-18.2706721668,39.7942025041
5897.73990351,-19.5442229038,28.1932056689
5911.3372131,-18.7279067885,45.6017957569
5924.98108883,-18.5883085159,42.1288784331
5938.67153068,-18.7666424949,41.4681567655
5952.36197253,-17.6489277181,42.4943500295
5966.0989805,-18.9833307246,52.0650528689
5979.88255461,-17.3444404604,49.7177929438
5993.66612872,-16.5061183354,38.6878042815
6007.49626896,-16.8625182239,48.4755751036
6021.37297532,-18.4371165061,46.6127998849
6035.24968169,-17.0155735095,46.4296492812
6049.17295418,-17.2720563488,41.1006280389
6063.1427928,-19.9233391052,42.8744782482
6077.11263142,-18.0391684446,40.6604397844
6091.1756023,-17.0054465426,45.1241179726
6105.19200706,-15.8633876415,47.5003438048
6119.30154406,-16.0925916468,48.7859433126
6133.41108107,-16.1141147518,47.0767040513
6147.56718421,-17.6894037669,46.7633318746
6161.76985348,-23.9970457752,50.5186698441
6175.97252274,-21.0307826042,29.4755716263
6190.22175814,-17.4452975214,42.2284878601
6204.51755966,-15.6380793225,52.5975779985
6218.81336119,-14.6893344398,83.6221926686
6233.20229497,-18.6825461951,36.2336798521
6247.54466262,-14.2025903465,22.8482792154
6261.98016253,-21.8939611643,66.7372992066
6276.41566244,-13.634593605,44.3800017852
6290.89772848,-24.4361863871,38.2442695548
6305.42636064,-16.354014546,48.7618349902
6320.00155894,-16.3005280542,33.188286381
6334.57675724,-17.432492926,56.3686754747
6349.19852166,-17.3755903305,38.2682499176
6363.82028609,-19.5893924848,68.7137101321
6378.53518277,-15.8910190307,44.0820774029
6393.25007945,-19.5410071926,40.3464987712
6408.01154226,-19.7345778242,45.0269329028
6422.77300507,-16.6247900125,50.9224094215
6437.58103401,-18.7143904554,48.8890204535
6452.43562908,-17.512707454,42.1140988447
6467.33679028,-16.5453428355,50.4026289294
6482.28451761,-17.3187386736,46.5154315678
