freq_hz,mag_db,phase_deg
6975.46638711,-15.593538631,24.0611470553
6991.53170152,-16.558559843,30.0229796152
7007.6901482,-15.4042481928,19.0340430683
7023.84859487,-17.6575022496,28.2578251291
7040.05360767,-15.4912962641,35.0629819786
7056.3051866,-14.662132398,45.7948722088
7072.60333166,-20.539487733,5.08996424482
7088.90147672,-12.7275618289,29.1953062914
7105.24618791,-12.8055793575,43.777966372
7121.68403136,-17.9372083357,33.7249779668
7138.1218748,-16.2575228298,34.4429860164
7154.55971825,-13.9707727386,47.6647352537
7171.09069395,-17.1188297964,38.1649825465
7187.62166965,-24.8342637904,32.9589481254
7204.19921149,-14.3783245116,26.7916964306
7220.82331945,-32.1200711528,-73.7104671731
7237.49399354,-16.4548568521,34.603711269
7254.21123376,-20.6368457311,72.3814721674
7270.92847397,-12.5520499126,28.4267856703
7287.73884645,-9.28952486252,73.5627716794
7304.54921892,-13.7460460393,-79.4706452856
7321.40615753,-9.20995688674,53.7402008737
7338.26309613,-24.969577941,16.8949626217
7355.213167,-14.4927645736,0.676505424511
7372.20980399,-8.38727986076,-152.002946002
7389.20644098,-12.0111982574,-167.662054839
7406.2496441,-15.5649828489,37.9796345299
7423.33941334,-15.7690084945,31.2502582188
7440.47574872,-17.6706915369,37.5190972843
7457.65865023,-16.9720932274,24.5368666071
7474.84155173,-18.2303729743,24.1856475283
7492.1175855,-15.7758227154,30.5119037509
7509.39361926,-17.513234117,28.9878015743
7526.71621915,-22.7188230407,35.3227050418
7544.08538517,-17.6614893746,27.7552825414
7561.50111732,-19.7321269002,32.1621472745
7578.9634156,-17.7589082277,33.3809571037
7596.42571388,-19.6961073128,45.3943933006
7613.98114441,-19.8780037295,44.9541261191
7631.53657495,-20.5465021762,46.4103509216
7649.13857161,-19.3734391975,85.2419819049
7666.78713441,-16.6934326865,27.7739852297
7684.48226333,-19.8946600405,32.0742813524
7702.22395838,-18.6111664597,37.8553938247
7719.96565343,-17.9899435681,28.1645364567
7737.80048074,-18.0254552388,20.3400325094
7755.63530804,-18.9659075227,17.2558313634
7773.56326761,-18.2586561271,27.9031359334
7791.49122718,-18.667495292,43.4112514001
7809.46575287,-19.6767219337,33.0833831648
7827.48684469,-17.371740403,37.7391260537
7845.55450264,-16.6685508498,27.8288900987
7863.66872673,-17.5020615372,25.4847194022
7881.78295081,-17.7896941868,46.3888624266
7899.99030714,-16.8563630977,51.1732190535
7918.19766348,-16.0896143295,-7.3310511677
7936.49815208,-18.9229752408,-39.7794559638
7954.79864067,-12.2517968233,59.7732172475
7973.1456954,-16.5221921424,-44.730565131
7991.53931625,-18.8544159892,28.0517657467
8009.97950323,-12.2303790324,29.8000590439
8028.46625634,-13.7342650974,25.4308089264
8046.99957558,-21.0005214499,93.4961607553
8065.57946095,-9.09183705038,4.75030252014
8084.20591245,-17.1224123825,3.68891283932
8102.83236394,-4.33446359409,7.22508283624
8121.5519477,-4.7018615939,-22.6036694658
8140.27153145,-14.3801249,51.6783153097
8159.08424746,-21.9074732966,11.176907464
8177.89696347,-14.5006211065,44.6588427755
8196.75624561,-15.1386525967,14.7778937735
8215.66209388,-18.7144261069,19.0684011149
8234.66107441,-18.8998927884,32.4031332917
8253.66005494,-19.0349557425,18.5330242538
8272.70560159,-22.3680604509,40.6591289001
8291.79771438,-20.2585669495,27.1775672059
8310.88982716,-17.1015624823,35.6660399951
8330.0750722,-18.4762106164,16.3763568814
8349.30688337,-18.2691480413,46.556069203
8368.58526067,-16.5365529257,76.8877279028
8387.9102041,-19.1870011406,3.04269922529
8407.23514753,-16.3819450765,-24.4043375274
8426.65322321,-32.6217415418,113.478531795
8446.0712989,-12.1720316082,-23.9256341574
8465.58250684,-17.5911813698,19.4297635529
8485.09371478,-18.7717519733,4.76844930451
8504.69805498,-18.8612899561,40.6555606448
8524.30239518,-16.5275034034,17.3398206695
8543.99986764,-16.1780480938,85.2977057424
8563.6973401,-15.7857182763,9.06645095437
8583.48794481,-18.7075548315,1.12301074264
8603.27854953,-21.1332992859,-34.2767050938
8623.11572037,-16.1734500969,6.06072126926
